station_id,connect_time,disconnect_time,total_duration,charging_duration,energy,energy_per_quarter,z_score
BOULDER / FACILITIES ST1,2019-01-14 11:30:00,2019-01-14 13:30:00,120,15,0.887,0.887,1.1506534854562
BOULDER / REC CENTER ST1,2019-01-14 12:00:00,2019-01-14 12:30:00,30,30,2.076,1.038,0.981731881846054
COMM VITALITY / BOULDER JCTN,2019-01-14 13:00:00,2019-01-14 15:00:00,120,120,14.74,1.8425,0.0317977398148119
BOULDER / BASELINE ST1,2019-01-14 14:00:00,2019-01-14 14:30:00,45,45,2.197,0.732333333333333,0.81281027823591
BOULDER / REC CENTER ST1,2019-01-14 14:30:00,2019-01-14 15:00:00,30,30,1.871,0.9355,0.981731881846054
BOULDER / FACILITIES ST1,2019-01-14 15:00:00,2019-01-15 10:15:00,1170,15,0.816,0.816,1.1506534854562
BOULDER / ALPINE ST1,2019-01-02 06:15:00,2019-01-02 12:00:00,345,345,31.761,1.38091304347826,2.56562179396698
BOULDER / FACILITIES ST1,2019-01-11 11:15:00,2019-01-11 11:45:00,30,30,1.847,0.9235,0.981731881846054
BOULDER / REC CENTER ST2,2019-01-04 10:15:00,2019-01-04 11:30:00,75,75,7.055,1.411,0.474967071015621
BOULDER / BOULDER PARK S2,2019-01-04 10:30:00,2019-01-08 13:30:00,5925,330,7.789,0.354045454545455,2.39670019035683
BOULDER / N BOULDER REC 1,2019-01-04 10:45:00,2019-01-04 11:30:00,60,60,2.949,0.73725,0.643888674625765
BOULDER / BASELINE ST1,2019-01-04 11:00:00,2019-01-04 12:00:00,60,60,6.082,1.5205,0.643888674625765
COMM VITALITY / BOULDER JCTN,2019-01-04 11:30:00,2019-01-04 11:30:00,15,15,0.464,0.464,1.1506534854562
COMM VITALITY / 1000WALNUT2,2019-01-11 11:15:00,2019-01-11 13:30:00,135,75,2.938,0.5876,0.474967071015621
COMM VITALITY / 1400 WALNUT1,2019-01-02 08:30:00,2019-01-02 10:30:00,120,120,11.335,1.416875,0.0317977398148119
COMM VITALITY / 1104 SPRUCE1,2019-01-04 12:00:00,2019-01-04 13:45:00,105,105,6.123,0.874714285714286,0.137123863795332
COMM VITALITY / 1100WALNUT1,2019-01-11 11:30:00,2019-01-11 13:00:00,105,105,9.723,1.389,0.137123863795332
BOULDER / N BOULDER REC 1,2019-01-02 09:00:00,2019-01-02 10:00:00,60,60,3.495,0.87375,0.643888674625765
BOULDER / REC CENTER ST1,2019-01-04 13:00:00,2019-01-04 15:45:00,165,165,15.813,1.43754545454545,0.538562550645245
BOULDER / ALPINE ST1,2019-01-11 11:30:00,2019-01-11 16:30:00,300,240,17.323,1.0826875,1.38317056869597
COMM VITALITY / 1500PEARL2,2019-01-02 09:30:00,2019-01-02 10:30:00,75,60,3.989,0.99725,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2019-01-04 13:15:00,2019-01-04 15:15:00,120,120,5.624,0.703,0.0317977398148119
COMM VITALITY / 1000WALNUT1,2019-01-11 12:30:00,2019-01-11 13:30:00,60,60,6.056,1.514,0.643888674625765
BOULDER / REC CENTER ST2,2019-01-02 09:45:00,2019-01-02 11:00:00,75,75,5.252,1.0504,0.474967071015621
COMM VITALITY / BOULDER JCTN,2019-01-04 13:15:00,2019-01-04 15:15:00,120,75,8.873,1.7746,0.474967071015621
BOULDER / FACILITIES ST1,2019-01-11 14:00:00,2019-01-14 11:15:00,4155,75,4.71,0.942,0.474967071015621
COMM VITALITY / 1500PEARL1,2019-01-04 15:00:00,2019-01-04 16:30:00,90,90,9.314,1.55233333333333,0.306045467405477
COMM VITALITY / BOULDER JCTN,2019-01-11 14:15:00,2019-01-11 14:30:00,15,15,0.904,0.904,1.1506534854562
BOULDER / N BOULDER REC 1,2019-01-02 11:45:00,2019-01-02 18:45:00,420,345,16.004,0.695826086956522,2.56562179396698
BOULDER / REC CENTER ST1,2019-01-04 15:30:00,2019-01-04 17:30:00,105,90,8.816,1.46933333333333,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2019-01-11 15:30:00,2019-01-11 18:15:00,165,165,6.053,0.550272727272727,0.538562550645245
COMM VITALITY / 1000WALNUT1,2019-01-11 16:00:00,2019-01-11 18:30:00,150,150,14.848,1.4848,0.369640947035101
COMM VITALITY / BOULDER JCTN,2019-01-11 16:30:00,2019-01-11 17:15:00,45,45,4.643,1.54766666666667,0.81281027823591
COMM VITALITY / 1500PEARL2,2019-01-11 16:45:00,2019-01-11 18:15:00,90,90,9.084,1.514,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2019-01-11 16:45:00,2019-01-11 18:15:00,75,75,4.688,0.9376,0.474967071015621
BOULDER / ALPINE ST1,2019-01-11 17:00:00,2019-01-11 21:30:00,255,255,26.89,1.58176470588235,1.55209217230611
BOULDER / REC CENTER ST1,2019-01-11 17:30:00,2019-01-11 18:00:00,30,30,2.606,1.303,0.981731881846054
COMM VITALITY / 1000WALNUT1,2019-01-11 19:00:00,2019-01-11 20:30:00,90,90,4.934,0.822333333333333,0.306045467405477
BOULDER / N BOULDER REC 1,2019-01-11 19:00:00,2019-01-11 19:15:00,15,15,1,1,1.1506534854562
BOULDER / REC CENTER ST2,2019-01-11 19:30:00,2019-01-11 20:00:00,30,30,1.471,0.7355,0.981731881846054
COMM VITALITY / 1000WALNUT2,2019-01-11 20:30:00,2019-01-11 23:00:00,150,150,8.537,0.8537,0.369640947035101
COMM VITALITY / 1100WALNUT1,2019-01-11 21:00:00,2019-01-11 21:30:00,15,15,2.097,2.097,1.1506534854562
BOULDER / N BOULDER REC 1,2019-01-12 09:00:00,2019-01-12 14:00:00,300,210,12.621,0.9015,1.04532736147568
BOULDER / N BOULDER REC 1,2019-01-12 09:00:00,2019-01-12 10:00:00,60,60,3.277,0.81925,0.643888674625765
BOULDER / ALPINE ST1,2019-01-12 09:30:00,2019-01-12 11:45:00,120,120,12.896,1.612,0.0317977398148119
BOULDER / REC CENTER ST2,2019-01-12 12:00:00,2019-01-12 13:00:00,60,60,3.936,0.984,0.643888674625765
BOULDER / N BOULDER REC 1,2019-01-12 12:45:00,2019-01-12 13:30:00,45,45,2.327,0.775666666666667,0.81281027823591
COMM VITALITY / 1104 SPRUCE1,2019-01-12 13:45:00,2019-01-12 14:00:00,15,15,1.346,1.346,1.1506534854562
BOULDER / BASELINE ST1,2019-01-12 14:30:00,2019-01-12 16:15:00,105,90,7.638,1.273,0.306045467405477
BOULDER / N BOULDER REC 1,2019-01-12 16:15:00,2019-01-12 17:45:00,105,105,10.47,1.49571428571429,0.137123863795332
COMM VITALITY / BOULDER JCTN,2019-01-12 16:45:00,2019-01-12 17:30:00,30,30,1.772,0.886,0.981731881846054
COMM VITALITY / 1100WALNUT1,2019-01-12 17:30:00,2019-01-12 19:30:00,135,120,9.203,1.150375,0.0317977398148119
COMM VITALITY / 1104 SPRUCE1,2019-01-12 17:45:00,2019-01-12 19:00:00,75,75,8.492,1.6984,0.474967071015621
COMM VITALITY / 1104 SPRUCE1,2019-01-12 18:00:00,2019-01-12 19:00:00,60,60,3.157,0.78925,0.643888674625765
BOULDER / JUNCTION ST1,2019-01-12 18:15:00,2019-01-12 19:30:00,75,75,6.735,1.347,0.474967071015621
BOULDER / REC CENTER ST1,2019-01-12 18:15:00,2019-01-12 19:15:00,60,60,6.364,1.591,0.643888674625765
BOULDER / BASELINE ST1,2019-01-12 18:30:00,2019-01-12 21:45:00,195,195,21.017,1.61669230769231,0.876405757865533
COMM VITALITY / 1000WALNUT1,2019-01-12 19:15:00,2019-01-12 22:30:00,195,180,10.335,0.86125,0.707484154255389
COMM VITALITY / 1400 WALNUT1,2019-01-02 12:15:00,2019-01-02 13:45:00,90,90,4.768,0.794666666666667,0.306045467405477
COMM VITALITY / 1500PEARL1,2019-01-02 13:30:00,2019-01-02 13:45:00,15,15,1.504,1.504,1.1506534854562
BOULDER / BOULDER PARK S1,2019-01-02 14:00:00,2019-01-04 07:30:00,2505,210,12.115,0.865357142857143,1.04532736147568
COMM VITALITY / 1100WALNUT1,2019-01-02 14:15:00,2019-01-02 17:30:00,195,195,19.412,1.49323076923077,0.876405757865533
BOULDER / N BOULDER REC 1,2019-01-02 17:15:00,2019-01-02 19:15:00,120,105,11.051,1.57871428571429,0.137123863795332
COMM VITALITY / 1500PEARL2,2019-01-04 15:30:00,2019-01-04 17:15:00,105,105,5.323,0.760428571428571,0.137123863795332
BOULDER / N BOULDER REC 1,2019-01-02 19:30:00,2019-01-02 21:00:00,75,75,4.597,0.9194,0.474967071015621
BOULDER / REC CENTER ST2,2019-01-04 15:45:00,2019-01-04 17:45:00,120,105,5.109,0.729857142857143,0.137123863795332
COMM VITALITY / 1100WALNUT1,2019-01-02 20:00:00,2019-01-02 21:45:00,105,90,4.717,0.786166666666667,0.306045467405477
BOULDER / N BOULDER REC 1,2019-01-03 06:00:00,2019-01-03 12:00:00,375,120,2.788,0.3485,0.0317977398148119
BOULDER / N BOULDER REC 1,2019-01-04 16:15:00,2019-01-04 17:45:00,90,90,4.934,0.822333333333333,0.306045467405477
BOULDER / N BOULDER REC 1,2019-01-03 07:00:00,2019-01-03 08:00:00,60,45,5.03,1.67666666666667,0.81281027823591
COMM VITALITY / 1104 SPRUCE1,2019-01-04 16:15:00,2019-01-04 16:45:00,30,30,1.296,0.648,0.981731881846054
COMM VITALITY / 1000WALNUT1,2019-01-04 16:15:00,2019-01-04 18:30:00,120,120,6.318,0.78975,0.0317977398148119
BOULDER / N BOULDER REC 1,2019-01-04 16:45:00,2019-01-04 17:30:00,45,45,2.41,0.803333333333333,0.81281027823591
BOULDER / FACILITIES ST1,2019-01-04 17:15:00,2019-01-07 05:45:00,3630,75,4.674,0.9348,0.474967071015621
COMM VITALITY / 1000WALNUT1,2019-01-04 17:15:00,2019-01-04 19:15:00,120,120,6.449,0.806125,0.0317977398148119
COMM VITALITY / 1000WALNUT2,2019-01-04 17:15:00,2019-01-04 18:45:00,75,75,8.096,1.6192,0.474967071015621
BOULDER / N BOULDER REC 1,2019-01-04 18:15:00,2019-01-04 19:30:00,75,75,7.883,1.5766,0.474967071015621
COMM VITALITY / 1104 SPRUCE1,2019-01-04 21:15:00,2019-01-04 23:00:00,105,105,11.019,1.57414285714286,0.137123863795332
BOULDER / BASELINE ST1,2019-01-05 07:00:00,2019-01-05 08:00:00,60,60,6.139,1.53475,0.643888674625765
BOULDER / BASELINE ST1,2019-01-05 09:00:00,2019-01-05 11:00:00,120,120,7.302,0.91275,0.0317977398148119
BOULDER / REC CENTER ST1,2019-01-05 09:00:00,2019-01-05 10:15:00,75,60,3.671,0.91775,0.643888674625765
COMM VITALITY / BOULDER JCTN,2019-01-05 09:30:00,2019-01-05 10:15:00,60,60,6.325,1.58125,0.643888674625765
COMM VITALITY / 1000WALNUT1,2019-01-05 09:45:00,2019-01-05 10:45:00,60,60,6.017,1.50425,0.643888674625765
BOULDER / BASELINE ST1,2019-01-05 11:15:00,2019-01-05 12:30:00,75,75,4.199,0.8398,0.474967071015621
COMM VITALITY / 1100WALNUT1,2019-01-05 11:30:00,2019-01-05 13:45:00,135,135,12.955,1.43944444444444,0.200719343424956
BOULDER / N BOULDER REC 1,2019-01-05 11:30:00,2019-01-05 11:45:00,15,15,0.978,0.978,1.1506534854562
COMM VITALITY / 1000WALNUT2,2019-01-05 12:15:00,2019-01-05 14:00:00,105,105,10.023,1.43185714285714,0.137123863795332
COMM VITALITY / 1100WALNUT1,2019-01-05 13:15:00,2019-01-05 14:45:00,75,75,4.277,0.8554,0.474967071015621
COMM VITALITY / 1400 WALNUT1,2019-01-03 08:15:00,2019-01-03 10:30:00,135,135,14.281,1.58677777777778,0.200719343424956
COMM VITALITY / 1400 WALNUT1,2019-01-03 08:30:00,2019-01-03 10:30:00,120,120,11.144,1.393,0.0317977398148119
COMM VITALITY / 1500PEARL1,2019-01-03 10:00:00,2019-01-03 13:15:00,195,195,15.712,1.20861538461538,0.876405757865533
BOULDER / N BOULDER REC 1,2019-01-03 10:00:00,2019-01-03 13:00:00,180,180,14.162,1.18016666666667,0.707484154255389
COMM VITALITY / BOULDER JCTN,2019-01-03 10:30:00,2019-01-03 14:15:00,240,195,23.694,1.82261538461538,0.876405757865533
COMM VITALITY / 1100WALNUT1,2019-01-03 10:45:00,2019-01-03 13:15:00,150,150,15.932,1.5932,0.369640947035101
COMM VITALITY / 1100WALNUT1,2019-01-03 11:30:00,2019-01-03 14:00:00,150,90,3.677,0.612833333333333,0.306045467405477
BOULDER / ATRIUM ST1,2019-01-03 12:15:00,2019-01-03 13:45:00,90,90,7.512,1.252,0.306045467405477
COMM VITALITY / 1000WALNUT2,2019-01-03 12:30:00,2019-01-03 14:30:00,120,120,6.212,0.7765,0.0317977398148119
COMM VITALITY / 1500PEARL2,2019-01-03 12:30:00,2019-01-03 14:30:00,105,105,10.711,1.53014285714286,0.137123863795332
COMM VITALITY / 1000WALNUT1,2019-01-03 12:45:00,2019-01-03 15:45:00,165,120,6.311,0.788875,0.0317977398148119
BOULDER / REC CENTER ST1,2019-01-03 14:30:00,2019-01-03 14:45:00,30,30,2.449,1.2245,0.981731881846054
COMM VITALITY / 1500PEARL1,2019-01-03 14:30:00,2019-01-03 15:15:00,45,45,4.277,1.42566666666667,0.81281027823591
COMM VITALITY / 1104 SPRUCE1,2019-01-25 18:30:00,2019-01-25 21:30:00,180,180,15.997,1.33308333333333,0.707484154255389
BOULDER / N BOULDER REC 1,2019-01-14 15:45:00,2019-01-14 17:30:00,90,90,7.864,1.31066666666667,0.306045467405477
BOULDER / N BOULDER REC 1,2019-01-14 16:00:00,2019-01-14 17:30:00,90,45,2.71,0.903333333333333,0.81281027823591
BOULDER / ATRIUM ST1,2019-01-15 18:45:00,2019-01-15 18:45:00,15,15,0.682,0.682,1.1506534854562
COMM VITALITY / 1000WALNUT2,2019-01-25 18:30:00,2019-01-25 21:00:00,150,150,12.972,1.2972,0.369640947035101
BOULDER / BASELINE ST1,2019-01-14 16:00:00,2019-01-14 16:30:00,30,30,1.906,0.953,0.981731881846054
BOULDER / BASELINE ST1,2019-01-19 07:15:00,2019-01-19 10:00:00,180,180,13.307,1.10891666666667,0.707484154255389
COMM VITALITY / 1100WALNUT1,2019-01-15 19:00:00,2019-01-15 20:45:00,105,105,10.788,1.54114285714286,0.137123863795332
COMM VITALITY / 1104 SPRUCE1,2019-01-24 15:15:00,2019-01-24 17:30:00,135,135,13.818,1.53533333333333,0.200719343424956
COMM VITALITY / 1000WALNUT1,2019-01-25 18:45:00,2019-01-25 21:00:00,135,135,7.036,0.781777777777778,0.200719343424956
COMM VITALITY / 1104 SPRUCE1,2019-01-14 17:00:00,2019-01-14 20:15:00,195,180,14.911,1.24258333333333,0.707484154255389
BOULDER / ATRIUM ST1,2019-01-19 08:30:00,2019-01-19 09:45:00,75,75,7.003,1.4006,0.474967071015621
BOULDER / ATRIUM ST1,2019-01-15 19:15:00,2019-01-15 19:30:00,15,15,1.646,1.646,1.1506534854562
COMM VITALITY / 1104 SPRUCE1,2019-01-20 14:15:00,2019-01-20 15:00:00,45,45,3.411,1.137,0.81281027823591
COMM VITALITY / 1000WALNUT2,2019-01-25 19:15:00,2019-01-25 21:00:00,105,105,10.943,1.56328571428571,0.137123863795332
COMM VITALITY / 1104 SPRUCE1,2019-01-25 19:15:00,2019-01-25 23:00:00,225,225,16.307,1.08713333333333,1.21424896508582
COMM VITALITY / 1000WALNUT1,2019-01-25 20:30:00,2019-01-25 20:45:00,15,15,0.439,0.439,1.1506534854562
BOULDER / N BOULDER REC 1,2019-01-25 20:45:00,2019-01-25 20:45:00,15,15,1.308,1.308,1.1506534854562
BOULDER / ATRIUM ST1,2019-01-25 23:30:00,2019-01-26 00:15:00,45,45,4.094,1.36466666666667,0.81281027823591
COMM VITALITY / 1104 SPRUCE1,2019-01-26 08:45:00,2019-01-26 10:15:00,90,90,5.276,0.879333333333333,0.306045467405477
BOULDER / N BOULDER REC 1,2019-01-26 09:00:00,2019-01-26 10:00:00,60,60,6.011,1.50275,0.643888674625765
BOULDER / REC CENTER ST2,2019-01-26 09:30:00,2019-01-26 10:00:00,30,30,1.605,0.8025,0.981731881846054
COMM VITALITY / 1104 SPRUCE1,2019-01-26 11:15:00,2019-01-26 11:45:00,30,30,2.384,1.192,0.981731881846054
BOULDER / BASELINE ST1,2019-01-26 11:15:00,2019-01-26 13:30:00,135,135,14.443,1.60477777777778,0.200719343424956
BOULDER / BASELINE ST1,2019-01-26 11:30:00,2019-01-26 12:30:00,60,60,7.128,1.782,0.643888674625765
BOULDER / N BOULDER REC 1,2019-01-26 11:30:00,2019-01-26 13:30:00,120,120,13.143,1.642875,0.0317977398148119
COMM VITALITY / BOULDER JCTN,2019-01-26 11:45:00,2019-01-26 12:45:00,60,60,6.522,1.6305,0.643888674625765
COMM VITALITY / 1000WALNUT2,2019-01-26 11:45:00,2019-01-26 13:30:00,105,105,5.847,0.835285714285714,0.137123863795332
COMM VITALITY / 1104 SPRUCE1,2019-01-26 12:00:00,2019-01-26 14:15:00,135,135,14.108,1.56755555555556,0.200719343424956
COMM VITALITY / 1000WALNUT2,2019-01-26 14:00:00,2019-01-26 15:30:00,90,90,5.253,0.8755,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2019-01-26 14:00:00,2019-01-26 15:15:00,75,75,4.062,0.8124,0.474967071015621
BOULDER / BASELINE ST1,2019-01-26 14:15:00,2019-01-26 15:45:00,90,90,5.101,0.850166666666667,0.306045467405477
COMM VITALITY / 1104 SPRUCE1,2019-01-26 14:15:00,2019-01-26 16:45:00,150,150,7.988,0.7988,0.369640947035101
BOULDER / BASELINE ST1,2019-01-26 14:15:00,2019-01-26 15:15:00,45,45,3.026,1.00866666666667,0.81281027823591
COMM VITALITY / 1000WALNUT1,2019-01-26 14:45:00,2019-01-26 15:45:00,60,60,3.295,0.82375,0.643888674625765
BOULDER / BASELINE ST1,2019-01-17 12:00:00,2019-01-17 15:30:00,195,195,21.479,1.65223076923077,0.876405757865533
COMM VITALITY / 1500PEARL2,2019-01-26 15:00:00,2019-01-26 18:30:00,210,195,20.082,1.54476923076923,0.876405757865533
BOULDER / ATRIUM ST1,2019-01-26 15:30:00,2019-01-26 15:45:00,15,15,1.33,1.33,1.1506534854562
COMM VITALITY / 1500PEARL1,2019-01-26 15:45:00,2019-01-26 18:30:00,180,120,11.394,1.42425,0.0317977398148119
COMM VITALITY / BOULDER JCTN,2019-01-26 16:15:00,2019-01-26 21:45:00,315,285,30.304,1.59494736842105,1.8899353795264
COMM VITALITY / 1104 SPRUCE1,2019-01-26 17:00:00,2019-01-26 19:00:00,120,75,1.342,0.2684,0.474967071015621
BOULDER / N BOULDER REC 1,2019-01-26 17:00:00,2019-01-26 19:00:00,120,120,7.75,0.96875,0.0317977398148119
COMM VITALITY / 1500PEARL1,2019-01-26 17:15:00,2019-01-26 18:30:00,75,75,3.839,0.7678,0.474967071015621
BOULDER / N BOULDER REC 1,2019-01-26 17:15:00,2019-01-26 19:00:00,90,90,5.313,0.8855,0.306045467405477
COMM VITALITY / 1000WALNUT1,2019-01-26 17:30:00,2019-01-26 19:15:00,105,90,8.569,1.42816666666667,0.306045467405477
BOULDER / JUNCTION ST1,2019-01-26 17:45:00,2019-01-26 20:30:00,165,165,8.795,0.799545454545455,0.538562550645245
COMM VITALITY / 1000WALNUT2,2019-01-26 18:15:00,2019-01-26 23:00:00,285,285,28.567,1.50352631578947,1.8899353795264
BOULDER / ATRIUM ST1,2019-01-26 18:45:00,2019-01-26 21:00:00,135,135,7.219,0.802111111111111,0.200719343424956
COMM VITALITY / 1000WALNUT2,2019-01-14 17:45:00,2019-01-14 21:15:00,210,165,7.995,0.726818181818182,0.538562550645245
COMM VITALITY / 1500PEARL2,2019-01-17 13:30:00,2019-01-17 16:30:00,165,150,9.314,0.9314,0.369640947035101
COMM VITALITY / 1100WALNUT1,2019-01-24 16:30:00,2019-01-24 17:45:00,75,75,5.626,1.1252,0.474967071015621
BOULDER / ATRIUM ST1,2019-01-22 21:45:00,2019-01-22 22:00:00,15,15,1.799,1.799,1.1506534854562
COMM VITALITY / 1104 SPRUCE1,2019-01-20 14:15:00,2019-01-20 14:30:00,15,15,0.553,0.553,1.1506534854562
COMM VITALITY / 1500PEARL2,2019-01-19 08:30:00,2019-01-19 13:15:00,285,165,8.444,0.767636363636364,0.538562550645245
BOULDER / N BOULDER REC 1,2019-01-15 19:45:00,2019-01-15 21:00:00,75,75,4.274,0.8548,0.474967071015621
BOULDER / ATRIUM ST1,2019-01-22 23:15:00,2019-01-23 00:30:00,75,75,7.447,1.4894,0.474967071015621
COMM VITALITY / BOULDER JCTN,2019-01-24 17:00:00,2019-01-24 17:45:00,30,30,4.372,2.186,0.981731881846054
COMM VITALITY / 1104 SPRUCE1,2019-01-17 13:45:00,2019-01-17 14:45:00,60,60,5.824,1.456,0.643888674625765
COMM VITALITY / 1000WALNUT1,2019-01-14 18:00:00,2019-01-14 20:15:00,135,135,7.35,0.816666666666667,0.200719343424956
BOULDER / BASELINE ST1,2019-01-20 15:15:00,2019-01-20 16:30:00,90,45,4.284,1.428,0.81281027823591
BOULDER / N BOULDER REC 1,2019-01-23 06:00:00,2019-01-23 11:15:00,315,225,13.354,0.890266666666667,1.21424896508582
BOULDER / N BOULDER REC 1,2019-01-24 17:15:00,2019-01-24 19:30:00,135,135,9.506,1.05622222222222,0.200719343424956
COMM VITALITY / 1104 SPRUCE1,2019-01-19 11:30:00,2019-01-19 12:00:00,45,45,2.062,0.687333333333333,0.81281027823591
BOULDER / REC CENTER ST1,2019-01-19 12:00:00,2019-01-19 13:00:00,60,60,5.305,1.32625,0.643888674625765
BOULDER / ATRIUM ST1,2019-01-19 12:45:00,2019-01-19 13:00:00,15,15,1.147,1.147,1.1506534854562
COMM VITALITY / 1000WALNUT1,2019-01-19 13:15:00,2019-01-19 15:00:00,105,105,9.933,1.419,0.137123863795332
BOULDER / ATRIUM ST1,2019-01-19 13:15:00,2019-01-19 16:00:00,165,165,13.432,1.22109090909091,0.538562550645245
BOULDER / BASELINE ST1,2019-01-19 13:45:00,2019-01-19 15:30:00,105,105,10.571,1.51014285714286,0.137123863795332
COMM VITALITY / 1500PEARL1,2019-01-19 14:30:00,2019-01-19 15:30:00,75,60,6.631,1.65775,0.643888674625765
COMM VITALITY / 1000WALNUT1,2019-01-19 15:00:00,2019-01-19 16:15:00,75,75,7.858,1.5716,0.474967071015621
BOULDER / ATRIUM ST1,2019-01-19 15:15:00,2019-01-19 15:30:00,15,15,0.652,0.652,1.1506534854562
BOULDER / BASELINE ST1,2019-01-19 15:30:00,2019-01-19 16:00:00,30,30,1.649,0.8245,0.981731881846054
BOULDER / N BOULDER REC 1,2019-01-19 16:00:00,2019-01-19 16:15:00,15,15,0.601,0.601,1.1506534854562
COMM VITALITY / 1000WALNUT2,2019-01-19 16:45:00,2019-01-19 20:15:00,210,60,1.946,0.4865,0.643888674625765
COMM VITALITY / 1100WALNUT1,2019-01-19 17:30:00,2019-01-19 18:45:00,75,75,7.676,1.5352,0.474967071015621
COMM VITALITY / 1104 SPRUCE1,2019-01-19 17:30:00,2019-01-19 19:15:00,105,105,4.193,0.599,0.137123863795332
COMM VITALITY / 1000WALNUT1,2019-01-19 18:00:00,2019-01-19 20:30:00,150,150,14.632,1.4632,0.369640947035101
COMM VITALITY / 1104 SPRUCE1,2019-01-19 18:15:00,2019-01-19 20:15:00,120,75,3.611,0.7222,0.474967071015621
BOULDER / ATRIUM ST1,2019-01-19 18:15:00,2019-01-19 20:45:00,150,150,14.63,1.463,0.369640947035101
COMM VITALITY / 1100WALNUT1,2019-01-19 19:15:00,2019-01-19 20:00:00,45,45,2.695,0.898333333333333,0.81281027823591
COMM VITALITY / 1104 SPRUCE1,2019-01-19 19:15:00,2019-01-19 22:45:00,210,210,22.597,1.61407142857143,1.04532736147568
BOULDER / ATRIUM ST1,2019-01-19 20:45:00,2019-01-19 20:45:00,15,15,0.476,0.476,1.1506534854562
BOULDER / ATRIUM ST1,2019-01-19 21:00:00,2019-01-19 22:00:00,75,75,7.191,1.4382,0.474967071015621
COMM VITALITY / 1500PEARL2,2019-01-19 21:00:00,2019-01-19 22:00:00,60,60,6.649,1.66225,0.643888674625765
BOULDER / ATRIUM ST1,2019-01-20 00:00:00,2019-01-20 00:30:00,30,30,2.811,1.4055,0.981731881846054
BOULDER / ATRIUM ST1,2019-01-20 02:30:00,2019-01-20 02:45:00,15,15,1.109,1.109,1.1506534854562
BOULDER / N BOULDER REC 1,2019-01-20 08:00:00,2019-01-20 09:45:00,105,105,6.743,0.963285714285714,0.137123863795332
BOULDER / N BOULDER REC 1,2019-01-20 08:30:00,2019-01-20 14:00:00,330,330,21.327,0.969409090909091,2.39670019035683
BOULDER / REC CENTER ST1,2019-01-20 09:00:00,2019-01-20 10:15:00,75,75,5.937,1.1874,0.474967071015621
BOULDER / N BOULDER REC 1,2019-01-20 10:15:00,2019-01-20 13:00:00,165,165,9.415,0.855909090909091,0.538562550645245
BOULDER / BASELINE ST1,2019-01-20 10:15:00,2019-01-20 11:45:00,90,90,5.293,0.882166666666667,0.306045467405477
COMM VITALITY / 1000WALNUT1,2019-01-20 10:30:00,2019-01-20 12:15:00,105,105,11.013,1.57328571428571,0.137123863795332
COMM VITALITY / 1104 SPRUCE1,2019-01-20 10:30:00,2019-01-20 12:45:00,135,135,6.492,0.721333333333333,0.200719343424956
COMM VITALITY / 1100WALNUT1,2019-01-20 11:15:00,2019-01-20 12:15:00,60,60,5.965,1.49125,0.643888674625765
COMM VITALITY / 1104 SPRUCE1,2019-01-20 11:45:00,2019-01-20 13:30:00,105,75,1.33,0.266,0.474967071015621
COMM VITALITY / BOULDER JCTN,2019-01-20 12:00:00,2019-01-20 13:00:00,60,60,6.282,1.5705,0.643888674625765
BOULDER / REC CENTER ST1,2019-01-20 12:30:00,2019-01-20 13:00:00,30,30,3.607,1.8035,0.981731881846054
BOULDER / BASELINE ST1,2019-01-20 12:45:00,2019-01-20 13:15:00,30,30,3.035,1.5175,0.981731881846054
BOULDER / REC CENTER ST2,2019-01-20 13:00:00,2019-01-20 14:15:00,90,90,8.254,1.37566666666667,0.306045467405477
COMM VITALITY / 1000WALNUT1,2019-01-20 13:15:00,2019-01-20 16:00:00,150,150,15.597,1.5597,0.369640947035101
BOULDER / N BOULDER REC 1,2019-01-20 14:00:00,2019-01-20 15:30:00,90,45,2.238,0.746,0.81281027823591
COMM VITALITY / 1000WALNUT2,2019-01-20 14:15:00,2019-01-20 17:30:00,195,195,10.319,0.793769230769231,0.876405757865533
BOULDER / ATRIUM ST1,2019-01-14 18:15:00,2019-01-14 18:30:00,15,15,1.017,1.017,1.1506534854562
